scope_date,scope_timezone,user_id,display_name,discord_id,discord_username,discord_global_name,is_bot,hands,vpip_pct,vpip_num,vpip_den,pfr_pct,pfr_num,pfr_den,three_bet_pct,three_bet_num,three_bet_den,four_bet_pct,four_bet_num,four_bet_den,fold_to_three_bet_pct,fold_to_three_bet_num,fold_to_three_bet_den,fold_to_four_bet_pct,fold_to_four_bet_num,fold_to_four_bet_den,cbet_flop_pct,cbet_flop_num,cbet_flop_den,cbet_turn_pct,cbet_turn_num,cbet_turn_den,cbet_river_pct,cbet_river_num,cbet_river_den,fold_to_cbet_flop_pct,fold_to_cbet_flop_num,fold_to_cbet_flop_den,fold_to_cbet_turn_pct,fold_to_cbet_turn_num,fold_to_cbet_turn_den,fold_to_cbet_river_pct,fold_to_cbet_river_num,fold_to_cbet_river_den,aggression,aggression_num,aggression_den,aggression_freq_pct,aggression_freq_num,aggression_freq_den,wtsd_pct,wtsd_num,wtsd_den,wsd_pct,wsd_num,wsd_den,wwsf_pct,wwsf_num,wwsf_den,bb_per_100,bb_per_100_num_cbb,bb_per_100_den_hands,net_cbb,showdown_cbb,non_showdown_cbb
,,46bcb58c-75ae-43da-9973-67583ea19221,03/Omi,1348869010544005232,0303furansupan,03,false,924,15.9,144,906,12.7,115,906,9.9,34,344,5.2,4,77,25,5,20,75,3,4,69.8,30,43,64.3,9,14,40,2,5,25,2,8,100,2,2,0,0,0,4.76,81,17,47.6,81,170,29.1,25,86,48,12,25,54.7,47,86,82.03,75800,924,75800,67080,8720
,,d7565311-369b-443d-b602-95473d28af90,27,1195734263434326180,27_pkr,27,false,443,25.6,111,434,21.2,92,434,14.9,18,121,8.1,3,37,75,18,24,0,0,4,56.5,13,23,50,4,8,100,1,1,0,0,3,0,0,1,0,0,0,1.52,38,25,30.2,38,126,43.8,21,48,57.1,12,21,54.2,26,48,-78.46,-34756,443,-34756,-33364,-1392
,,e0262b57-20d4-49bb-a960-0ee93ec77638,4kawa-しかわ,1234405023019171851,4kawa_44,4kawa-しかわ,false,166,16.5,27,164,14.6,24,164,7.5,5,67,18.2,2,11,50,3,6,0,0,0,23.1,3,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.75,6,8,14,6,43,56.3,9,16,44.4,4,9,37.5,6,16,-18.04,-2994,166,-2994,1631,-4625
,,69dae3bc-2e70-4da3-8ece-163c9d29c38b,ElNino,451300746382802946,el_nino20,yuya,false,2598,23.4,595,2547,19,483,2547,12.7,104,818,6.6,15,227,52.1,63,121,43.5,10,23,56,102,182,29,20,69,45.5,5,11,48,12,25,16.7,1,6,50,1,2,1.82,257,141,30.2,257,850,41.1,140,341,46.4,65,140,43.1,147,341,-7.18,-18648,2598,-18648,26205,-44853
,,5a2f2349-2076-4d91-9540-446b451bb025,FourTet,,,,false,309,25.3,75,297,19.5,58,297,9.8,11,112,2.9,1,34,61.1,11,18,100,4,4,33.3,5,15,33.3,1,3,0,0,0,50,2,4,0,0,2,100,1,1,1.85,24,13,28.9,24,83,37.8,14,37,35.7,5,14,37.8,14,37,-55.39,-17117,309,-17117,-8282,-8835
,,515f5c5f-5b5c-4a3f-ba3f-ef1f32da56e3,Fuku,809990241829519372,akaryu2028,Fuku,false,887,25.9,221,853,18.8,160,853,16.4,41,250,10.6,7,66,50,14,28,42.9,3,7,48.1,26,54,46.7,7,15,0,0,3,9.1,1,11,50,3,6,50,1,2,1.71,87,51,28.3,87,307,34.1,43,126,51.2,22,43,46.8,59,126,0.3,267,887,267,6876,-6609
,,80ed0924-a443-4688-96aa-2929ea565ab3,Futa,532174437047599114,kawanamihuuta2668,Futa,false,436,26.5,113,426,17.4,74,426,11,17,155,6.4,3,47,42.1,8,19,100,2,2,37,10,27,50,3,6,0,0,0,42.9,3,7,33.3,1,3,0,0,1,1.27,51,40,25.6,51,199,29.7,22,74,40.9,9,22,50,37,74,-23.85,-10398,436,-10398,-11652,1254
,,2f75309e-887d-4ea2-84a9-850ee94d75ac,GIL RAIM,1300408717233098805,gilraim0754,GIL RAIM,false,1484,27.7,403,1455,17.3,252,1455,9.6,47,491,2.9,3,102,22,9,41,18.2,2,11,51.9,56,108,63.9,23,36,66.7,10,15,23.5,8,34,46.2,6,13,20,1,5,2.18,264,121,37.5,264,704,36.9,106,287,44.3,47,106,48.8,140,287,-36.91,-54771,1484,-54771,-45364,-9407
,,8d5c4768-9957-4bb2-8ae7-6816ad99c03e,Harry,,,,false,494,22.4,109,486,15.6,76,486,3.4,6,175,0,0,50,64.7,11,17,100,2,2,60.6,20,33,57.1,8,14,0,0,6,54.5,6,11,100,2,2,0,0,0,2.53,48,19,31.4,48,153,34.8,24,69,70.8,17,24,46.4,32,69,10.82,5347,494,5347,25059,-19712
,,9bbd8030-7c46-4c7b-a13b-b0c1450ecda0,Hibari,1268142998315728991,rakuen45s,楽園(Hibari),false,306,25.2,76,301,21.9,66,301,10.1,9,89,25,6,24,27.3,3,11,100,1,1,56,14,25,50,4,8,50,1,2,50,2,4,100,1,1,0,0,0,2.29,32,14,35.2,32,91,33.3,13,39,61.5,8,13,56.4,22,39,31.22,9554,306,9554,6514,3040
,,85fb0fe6-4794-4af8-aa0a-ed58562e5575,Hinano,,,,false,2,50,1,2,50,1,2,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,350,2,350,0,350
,,a19dc17a-fb66-479d-900c-93dbfc56e84b,Hiruma,447377330411929600,hiruma_poker,Hiruma,false,252,25.5,63,247,20.2,50,247,5.9,5,85,8.3,2,24,45.5,5,11,0,0,0,50,11,22,66.7,6,9,33.3,1,3,60,3,5,0,0,2,0,0,2,2.19,35,16,35,35,100,35,14,40,57.1,8,14,50,20,40,41.74,10518,252,10518,19792,-9274
,,135b22ff-1dfd-4d8f-8732-723fe34ca280,Hyatt,1339083714705231882,hyatt_63235,Hyatt/8810,false,132,22.5,29,129,15.5,20,129,3.9,2,51,20,2,10,40,2,5,0,0,0,50,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.44,13,9,26.5,13,49,27.8,5,18,40,2,5,44.4,8,18,-152.81,-20171,132,-20171,-26200,6029
,,5dd36f6f-ecc1-497c-93a2-779e89ef5393,Kaoru,,,,false,259,29.8,75,252,23,58,252,16.8,17,101,9.5,2,21,30,3,10,25,1,4,81.5,22,27,33.3,4,12,25,1,4,0,0,2,50,1,2,0,0,0,2.00,46,23,36.5,46,126,41.2,21,51,47.6,10,21,54.9,28,51,-5.1,-1320,259,-1320,-12656,11336
,,472fdc7c-f5ee-49fc-83b8-54e984f96a9c,Kenyu,1065080965606686841,takenouchi7551,Kenyu,false,1593,29.4,459,1560,19.7,307,1560,12.3,63,512,14.2,22,155,34.8,24,69,36.4,4,11,66.1,74,112,42.3,22,52,70,7,10,27.5,11,40,14.3,2,14,33.3,2,6,1.82,220,121,31.7,220,695,40,114,285,50.9,58,114,45.6,130,285,6.38,10159,1593,10159,23914,-13755
,,d5d4a338-46c8-42b3-8d59-fe0d92d657bc,Key,1513498008275128453,key045493,Key,false,78,38.2,29,76,27.6,21,76,21.4,6,28,37.5,3,8,20,1,5,50,1,2,50,5,10,100,2,2,0,0,0,100,1,1,0,0,0,0,0,0,1.50,12,8,27.3,12,44,35,7,20,42.9,3,7,45,9,20,-221.42,-17271,78,-17271,-16301,-970
,,a66b1d5b-3083-4660-9927-4dafa1f20634,Kosuke,,,,false,83,13.3,11,83,7.2,6,83,5,1,20,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.00,7,0,43.8,7,16,42.9,3,7,66.7,2,3,42.9,3,7,-3.66,-304,83,-304,901,-1205
,,ff6ea978-62a5-4c3f-8de8-0e32f3e0ed14,Kuni,1193339497748910202,apollonia0708,Kuni,false,1288,35.1,439,1252,20.4,256,1252,10.9,54,496,7.6,11,144,27.8,15,54,50,6,12,80.7,71,88,29.5,13,44,25,1,4,15.6,5,32,42.9,6,14,20,1,5,1.29,216,167,27.4,216,789,34.8,104,299,52.9,55,104,53.2,159,299,38.83,50013,1288,50013,57578,-7565
,,514c57a9-c8e8-4ea6-b08c-1771ef1bb983,Latias,,,,false,182,26.7,48,180,20,36,180,15.7,11,70,5.9,1,17,33.3,2,6,0,0,0,61.5,8,13,66.7,4,6,33.3,1,3,42.9,3,7,100,1,1,0,0,0,5.14,36,7,55.4,36,65,35.7,10,28,40,4,10,57.1,16,28,-43.69,-7952,182,-7952,-12217,4265
,,e5011537-146b-4b70-bcb7-46ffeeb508ba,Lo,1513538700464886000,loy40,Lo,false,75,20.5,15,73,16.4,12,73,11.1,3,27,14.3,1,7,66.7,2,3,0,0,0,40,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00,10,1,52.6,10,19,22.2,2,9,0,0,2,44.4,4,9,-195.69,-14677,75,-14677,-15118,441
,,0f49def2-6fc3-4b55-8f0d-1ff30efcfc89,MIU,1470054352612753408,miu02412,MIU,false,113,20.9,23,110,15.5,17,110,13.9,5,36,0,0,4,0,0,2,0,0,0,71.4,5,7,25,1,4,100,1,1,0,0,0,0,0,0,0,0,0,2.29,16,7,35.6,16,45,40,6,15,33.3,2,6,60,9,15,13.66,1544,113,1544,-3386,4930
,,545c5473-094c-423f-b1bd-4dbcb8640e1a,MUU,1323887885614841856,muu0968_41077,MUU,false,88,20.2,17,84,15.5,13,84,8,2,25,14.3,1,7,66.7,2,3,0,0,1,60,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.40,7,5,26.9,7,26,20,2,10,50,1,2,60,6,10,16.84,1482,88,1482,554,928
,,02c8f131-97fb-4490-8e42-a8187a60a294,Maru,576021437148561409,maru087810,まる,false,71,23.2,16,69,21.7,15,69,15.4,4,26,10,1,10,100,6,6,0,0,0,60,3,5,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.50,6,4,40,6,15,33.3,2,6,50,1,2,66.7,4,6,47.23,3353,71,3353,2246,1107
,,4d81b2a2-661e-469e-aa93-f16655f79215,N_ene,523132766271832088,en2400,N_ene,false,418,45.8,187,408,40,163,408,30.6,38,124,24.4,11,45,65.8,25,38,30,3,10,63.8,37,58,42.9,9,21,33.3,1,3,25,2,8,33.3,1,3,0,0,1,2.87,86,30,38.6,86,223,49.5,47,95,46.8,22,47,47.4,45,95,-95.08,-39744,418,-39744,-22895,-16849
