scope_date,scope_timezone,user_id,display_name,discord_id,discord_username,discord_global_name,is_bot,hands,vpip_pct,vpip_num,vpip_den,pfr_pct,pfr_num,pfr_den,three_bet_pct,three_bet_num,three_bet_den,four_bet_pct,four_bet_num,four_bet_den,fold_to_three_bet_pct,fold_to_three_bet_num,fold_to_three_bet_den,fold_to_four_bet_pct,fold_to_four_bet_num,fold_to_four_bet_den,cbet_flop_pct,cbet_flop_num,cbet_flop_den,cbet_turn_pct,cbet_turn_num,cbet_turn_den,cbet_river_pct,cbet_river_num,cbet_river_den,fold_to_cbet_flop_pct,fold_to_cbet_flop_num,fold_to_cbet_flop_den,fold_to_cbet_turn_pct,fold_to_cbet_turn_num,fold_to_cbet_turn_den,fold_to_cbet_river_pct,fold_to_cbet_river_num,fold_to_cbet_river_den,aggression,aggression_num,aggression_den,aggression_freq_pct,aggression_freq_num,aggression_freq_den,wtsd_pct,wtsd_num,wtsd_den,wsd_pct,wsd_num,wsd_den,wwsf_pct,wwsf_num,wwsf_den,bb_per_100,bb_per_100_num_cbb,bb_per_100_den_hands,net_cbb,showdown_cbb,non_showdown_cbb
,,d7565311-369b-443d-b602-95473d28af90,27,1195734263434326180,27_pkr,27,false,422,24.9,105,422,20.6,87,422,14.4,16,111,8.6,3,35,73.9,17,23,0,0,4,56.5,13,23,50,4,8,100,1,1,0,0,3,0,0,1,0,0,0,1.58,38,24,30.9,38,123,44.7,21,47,57.1,12,21,55.3,26,47,-81.77,-34508,422,-34508,-33364,-1144
,,69dae3bc-2e70-4da3-8ece-163c9d29c38b,ElNino,451300746382802946,el_nino20,yuya,false,569,23.2,132,569,17.2,98,569,18.4,29,158,8.6,3,35,41.2,7,17,40,2,5,61.5,24,39,27.8,5,18,33.3,1,3,0,0,3,0,0,2,0,0,0,2.41,70,29,35.2,70,199,39.2,31,79,51.6,16,31,45.6,36,79,44.18,25140,569,25140,31910,-6770
,,515f5c5f-5b5c-4a3f-ba3f-ef1f32da56e3,Fuku,809990241829519372,akaryu2028,Fuku,false,266,22.9,61,266,17.3,46,266,26.7,16,60,16.7,2,12,50,3,6,0,0,0,42.9,6,14,25,1,4,0,0,0,0,0,1,0,0,0,0,0,0,2.29,16,7,24.6,16,65,26.7,8,30,50,4,8,40,12,30,-18.01,-4790,266,-4790,-10710,5920
,,80ed0924-a443-4688-96aa-2929ea565ab3,Futa,532174437047599114,kawanamihuuta2668,Futa,false,75,26.7,20,75,21.3,16,75,8.3,2,24,0,0,7,33.3,1,3,0,0,0,33.3,2,6,50,1,2,0,0,0,0,0,1,100,1,1,0,0,0,1.50,9,6,26.5,9,34,41.7,5,12,0,0,5,25,3,12,-117.25,-8794,75,-8794,-7231,-1563
,,472fdc7c-f5ee-49fc-83b8-54e984f96a9c,Kenyu,1065080965606686841,takenouchi7551,Kenyu,false,494,27.9,138,494,16.4,81,494,13,14,108,14,6,43,26.3,5,19,0,0,2,80,24,30,38.9,7,18,66.7,2,3,12.5,2,16,16.7,1,6,50,1,2,2.26,79,35,34.3,79,230,35.1,33,94,54.5,18,33,46.8,44,94,-0.26,-126,494,-126,12960,-13086
,,0f49def2-6fc3-4b55-8f0d-1ff30efcfc89,MIU,1470054352612753408,miu02412,MIU,false,113,20.4,23,113,15,17,113,13.9,5,36,0,0,4,0,0,2,0,0,0,71.4,5,7,25,1,4,100,1,1,0,0,0,0,0,0,0,0,0,2.29,16,7,35.6,16,45,40,6,15,33.3,2,6,60,9,15,13.66,1544,113,1544,-3386,4930
,,4d81b2a2-661e-469e-aa93-f16655f79215,N_ene,523132766271832088,en2400,N_ene,false,159,44.7,71,159,39.6,63,159,40.5,17,42,26.3,5,19,72.2,13,18,0,0,5,47.6,10,21,42.9,3,7,0,0,1,33.3,1,3,0,0,0,0,0,0,4.43,31,7,38.3,31,81,54.1,20,37,50,10,20,37.8,14,37,-51.95,-8260,159,-8260,10730,-18990
,,f98b4ea4-8ea8-48a0-a0c5-3094f48e58d8,RYOTA,1082250306097774613,ryota8888,RYOTA,false,337,18.1,61,337,13.1,44,337,11.9,10,84,5.6,1,18,77.8,7,9,50,1,2,33.3,4,12,0,0,1,0,0,0,25,1,4,50,1,2,100,1,1,1.60,16,10,23.2,16,69,29,9,31,44.4,4,9,32.3,10,31,-16.53,-5572,337,-5572,497,-6069
,,c472f585-c148-4591-98cd-749841d03396,Rabbit900,1046717787759988776,yusuke05239,ゆうすけ（Rabbit900）,false,550,23.8,131,550,18.4,101,550,18.1,25,138,25.8,8,31,45,9,20,66.7,2,3,56.4,22,39,28.6,4,14,66.7,2,3,50,4,8,100,2,2,0,0,0,2.43,68,28,39.5,68,172,39.2,29,74,31,9,29,47.3,35,74,-94.31,-51871,550,-51871,-59332,7461
,,2f8cb9d9-0bd8-450a-98b7-23cfe9864aed,Ramune,368726471486996480,30_150_150,Ramune,false,632,21,133,632,16.3,103,632,12.7,20,157,5.9,2,34,61.9,13,21,0,0,1,47.7,21,44,58.3,7,12,0,0,3,0,0,5,100,2,2,0,0,0,3.28,59,18,32.6,59,181,33.3,27,81,51.9,14,27,51.9,42,81,16.56,10469,632,10469,19310,-8841
